merchant_id,gpv_monthly,quota_attainment,tenure_months,support_tickets_30d,failed_payouts_30d,merchant_tier,churned
MCH-10377,6177.350159035575,0.776276378123311,52,3,1,SMB,0
MCH-10378,89226.52530929793,1.2909766180518196,51,1,0,SMB,0
MCH-10379,21554.173341981474,0.6621186376084007,42,0,0,SMB,0
MCH-10380,11287.505991455382,0.646821277779775,48,2,1,Mid-Market,0
MCH-10381,64657.77042199567,0.9549532164603194,5,5,0,SMB,0
MCH-10382,54569.958821661014,0.6869341705582979,52,2,1,Mid-Market,0
MCH-10383,109970.79070434734,0.40999573844633797,41,2,0,Mid-Market,0
MCH-10384,71414.67893822002,1.1131272800286818,8,1,0,Enterprise,0
MCH-10385,86349.79029969891,0.9622032036196378,11,3,0,Mid-Market,0
MCH-10386,21566.69311533693,0.8900695959424774,16,1,0,SMB,0
MCH-10387,14766.66480202235,1.4636653660801469,39,1,1,Mid-Market,0
MCH-10388,74437.81980027125,1.028319102359205,47,2,1,SMB,0
MCH-10389,87210.45916217098,1.3497747355683232,24,3,0,SMB,0
MCH-10390,237850.24450701152,0.5533952598256762,21,1,1,Mid-Market,0
MCH-10391,31603.96770763025,1.0261271094423705,52,4,0,Mid-Market,0
MCH-10392,28262.195598086637,1.3547775894039933,23,3,0,SMB,0
MCH-10393,79897.72516717935,1.0414163330078878,49,3,0,SMB,0
MCH-10394,25836.683546537657,1.1898155959397019,38,2,0,SMB,0
MCH-10395,138506.89621996632,0.8092479245934281,47,4,1,SMB,0
MCH-10396,102741.95785831245,0.5016944687407733,8,3,1,Mid-Market,0
MCH-10397,33017.78047210799,0.9036903246397786,7,2,0,SMB,0
MCH-10398,74489.23582477306,0.8339273299227433,2,3,0,SMB,0
MCH-10399,75231.64934275085,1.353766200616842,30,2,0,SMB,0
MCH-10400,10441.8759403359,0.6683948325877196,13,1,0,Mid-Market,0
MCH-10401,121422.2840433816,1.463407650288619,23,2,1,Mid-Market,0
MCH-10402,40185.37448783772,1.453951931784946,29,4,0,Mid-Market,0
MCH-10403,92566.6278761665,0.6723948073785826,38,3,1,SMB,0
MCH-10404,24286.771308225416,0.7828571510250526,37,5,0,Mid-Market,0
MCH-10405,117939.5257272963,1.3851113149612737,20,2,0,SMB,0
MCH-10406,29649.42270300856,1.4632844429857181,33,0,0,Mid-Market,0
MCH-10407,5544.840330758774,0.8877830131196485,29,1,0,SMB,1
MCH-10408,122895.36484812268,0.7530967502049877,50,1,0,SMB,0
MCH-10409,9786.280527423762,0.9787034145766963,15,0,0,SMB,0
MCH-10410,24232.681669251946,1.1565461270023083,23,0,1,SMB,0
MCH-10411,154848.6191594143,0.7008219669124778,42,4,1,SMB,0
MCH-10412,155397.47700519947,1.2101204920809803,3,2,0,Enterprise,0
MCH-10413,47599.86455276319,0.45682309282610517,37,4,0,SMB,0
MCH-10414,54961.50401952623,0.45422394204085814,56,1,0,SMB,0
MCH-10415,34750.73318114288,0.8249164756600997,29,1,0,SMB,0
MCH-10416,22351.13893730985,0.7888205112667928,45,1,0,SMB,0
MCH-10417,24924.316727519486,0.7471965369038676,8,6,0,Mid-Market,0
MCH-10418,60816.17899642531,0.9401217389358011,22,2,1,SMB,0
MCH-10419,74791.89368315386,0.7528069405427285,53,2,2,Mid-Market,0
MCH-10420,83409.77081105743,0.6114837103149011,29,3,0,SMB,0
MCH-10421,82941.55159243708,0.7404165039974611,2,6,0,Enterprise,0
MCH-10422,9781.847327015972,1.4723947000912587,41,4,1,SMB,0
MCH-10423,39102.4798286678,0.8522247586943335,49,2,0,Enterprise,0
MCH-10424,7964.085322436889,0.8891840545441694,59,1,0,SMB,0
MCH-10425,44873.06578476965,1.0341994889462542,50,2,0,Mid-Market,0
MCH-10426,34127.76374936418,1.4816748452556494,45,2,1,SMB,0
MCH-10427,114330.93321104006,0.6657614040793394,1,1,0,SMB,0
MCH-10428,26609.580973394255,1.1494103215856772,44,0,0,SMB,0
MCH-10429,11225.298877622543,1.1875831628958966,20,0,1,Mid-Market,0
MCH-10430,12715.382727105967,1.0680568584723726,52,1,2,SMB,0
MCH-10431,76671.52735395469,0.4974361736003085,21,2,0,SMB,0
MCH-10432,53145.28398740175,1.1445595034103342,37,4,0,Mid-Market,0
MCH-10433,10330.435612269273,0.47050418213979306,8,0,0,Mid-Market,0
MCH-10434,9392.776083430253,1.0557569145048866,27,4,0,Enterprise,0
MCH-10435,65360.423582654985,1.213539294943917,47,5,0,SMB,0
MCH-10436,8777.304476289857,0.6320668796819455,59,2,0,SMB,0
MCH-10437,91259.29269042907,1.3257842082970517,35,1,0,SMB,0
MCH-10438,66249.98765650025,0.4333891860863047,6,2,0,Mid-Market,0
MCH-10439,9242.437529015602,1.3281941500241368,45,1,0,Enterprise,0
MCH-10440,9432.693388890335,0.9063619557070417,44,1,0,Enterprise,0
MCH-10441,220772.9281029046,0.639346733924809,19,2,1,Enterprise,0
MCH-10442,28441.87912761448,0.5471559594933648,18,0,1,Mid-Market,0
MCH-10443,28152.763023765623,1.4486378843406098,56,0,2,Enterprise,0
MCH-10444,88778.77016413385,0.4799321463392724,1,3,1,SMB,0
MCH-10445,152108.2268981622,0.6190027619295183,25,2,0,Enterprise,0
MCH-10446,218438.6969800992,0.7826045821763505,27,2,1,Mid-Market,0
MCH-10447,74994.96150581709,1.0822583338572325,7,0,0,SMB,1
MCH-10448,28601.049980956283,0.9992811938037083,44,1,0,SMB,0
MCH-10449,9359.699684897863,0.5382078416535454,42,0,1,SMB,0
MCH-10450,80062.12702273128,0.7187007821120361,29,1,1,Mid-Market,0
MCH-10451,45868.020378074645,0.6626269481946265,31,0,0,Mid-Market,0
MCH-10452,32601.656265248686,0.6348971399393756,44,2,0,SMB,0
MCH-10453,123411.88377390453,0.8522587701279858,43,3,0,Mid-Market,0
MCH-10454,10894.010398594011,1.1744345978508228,36,2,2,SMB,0
MCH-10455,38925.255468647716,0.6391982254389595,19,5,0,Mid-Market,0
MCH-10456,5570.929471627083,0.8033467676732796,6,4,1,Mid-Market,1
MCH-10457,36617.71847914631,0.8300091695252785,25,2,1,Enterprise,0
MCH-10458,7897.521553296288,1.4741021823789513,31,1,1,SMB,0
MCH-10459,11324.54979655856,1.4501329925669757,9,2,0,Enterprise,0
MCH-10460,11251.311600372814,1.2801513410272836,20,1,1,SMB,0
MCH-10461,57378.41932034858,0.6658248129011037,10,2,0,SMB,0
MCH-10462,73529.88587982363,0.47484104550083667,37,3,0,SMB,0
MCH-10463,48777.688860143426,0.7485945514926873,27,2,1,Mid-Market,0
MCH-10464,168736.01045511884,0.693474004377214,13,0,1,Enterprise,0
MCH-10465,28489.828896013358,0.9565183801610333,41,3,0,SMB,0
MCH-10466,21823.457871027935,1.2555007010745725,2,7,0,Enterprise,1
MCH-10467,106475.12690851148,1.3441552327667439,50,2,0,SMB,0
MCH-10468,17654.10338659267,1.3293504939515595,21,2,2,SMB,0
MCH-10469,170143.50531259555,0.7956431173453746,33,2,1,SMB,0
MCH-10470,5611.447217948466,1.1559577778067514,24,2,0,SMB,0
MCH-10471,180126.34614397408,0.7441176172766422,53,2,0,Enterprise,0
MCH-10472,7205.949930925095,0.46699609755870103,44,1,1,Mid-Market,0
MCH-10473,115886.06145800043,1.1717217921632366,42,1,1,SMB,0
MCH-10474,42507.162517469515,0.41081030782676664,34,3,0,Mid-Market,0
MCH-10475,252841.43039630164,0.8501008462043375,9,3,0,SMB,0
MCH-10476,8833.068797722746,0.7623171962322833,2,2,1,SMB,0
MCH-10477,45355.48318666744,1.1627152923707378,55,2,1,SMB,0
MCH-10478,179178.76106280024,1.242870020036417,56,2,0,Mid-Market,0
MCH-10479,42022.1966590522,0.7345040995684122,30,0,1,Enterprise,0
MCH-10480,54631.41451905937,1.2927897158893389,22,3,1,SMB,0
MCH-10481,64495.06190583871,0.7233084365554272,46,2,1,SMB,0
MCH-10482,35306.387783847546,0.8909589959852174,11,2,1,SMB,0
MCH-10483,54383.7086504011,1.1997203797155476,55,1,0,SMB,0
MCH-10484,48891.29309028778,1.1622122521472675,43,3,0,Mid-Market,0
MCH-10485,120711.63847413237,1.48610531954342,17,5,0,SMB,0
MCH-10486,7325.573087174049,0.6476771266375251,36,0,0,Mid-Market,0
MCH-10487,21492.13629493792,1.1285497048935407,13,0,0,SMB,0
MCH-10488,155199.80029304657,1.0706500991033552,7,1,2,SMB,0
MCH-10489,115483.7914226743,1.406608299939033,16,2,1,SMB,0
MCH-10490,35408.763097981006,0.5719983558093626,33,2,1,SMB,0
MCH-10491,53396.651436948865,1.2269779799456264,45,1,1,Mid-Market,1
MCH-10492,21243.670994756507,1.0250954778956451,1,5,1,SMB,1
MCH-10493,15420.208071803225,0.702132456766696,11,0,1,SMB,0
MCH-10494,36152.92994020494,0.9218784055618916,6,1,1,Mid-Market,0
MCH-10495,26797.67673083667,0.7671542567767776,20,2,0,Enterprise,0
MCH-10496,48812.18530033215,1.037244743067307,35,2,0,Mid-Market,0
MCH-10497,9046.11422165924,1.3779006718961324,44,3,1,SMB,0
MCH-10498,188248.00612612837,1.0262354828534224,37,0,2,SMB,0
MCH-10499,219193.27877762693,1.0948946601592424,41,2,1,Mid-Market,0
MCH-10500,64893.19409563947,0.9706226318261805,26,0,1,Mid-Market,0
MCH-10501,43403.92172060449,0.4562820570900235,58,1,0,SMB,0
MCH-10502,23518.965077718,0.6561444125637037,12,4,2,SMB,0
MCH-10503,89045.35837439983,0.9412019023752911,30,6,0,SMB,0
MCH-10504,62716.47918244078,0.7412588121191752,28,0,0,SMB,0
MCH-10505,13873.68270502442,0.5999399575373137,27,3,1,SMB,0
MCH-10506,125915.05459995638,0.9545461261102822,42,0,0,SMB,0
MCH-10507,91449.72556836357,0.7550907727926355,19,0,0,SMB,0
MCH-10508,154586.9262516718,0.6839184074907563,5,1,0,SMB,0
MCH-10509,69680.20020980672,0.910383959184419,58,4,1,SMB,0
MCH-10510,52520.20097956864,0.5466126838903905,5,3,1,SMB,1
MCH-10511,32085.125329655668,1.4205203063829481,41,0,0,SMB,0
MCH-10512,139950.91807735592,1.3544723077111631,27,0,0,Enterprise,0
MCH-10513,105519.61900234601,1.1783826443145888,28,0,1,SMB,0
MCH-10514,7313.646932656139,0.5168352103473018,26,2,0,Mid-Market,0
MCH-10515,6336.040843325568,1.2534649799166624,27,4,0,Mid-Market,0
MCH-10516,28617.38807916314,1.288753060919921,52,2,0,SMB,0
MCH-10517,88182.38614980431,1.2445410794857716,49,3,1,SMB,0
MCH-10518,223213.77341100838,0.5253624758311652,42,0,0,SMB,0
MCH-10519,13150.475496723984,1.1082987527745414,21,3,0,Mid-Market,0
MCH-10520,50086.20651078679,1.3177572753243385,1,5,1,SMB,0
MCH-10521,28973.684987904806,1.0350887413416345,54,2,0,SMB,0
MCH-10522,180185.42771879814,1.111048112750898,28,4,0,Mid-Market,0
MCH-10523,97295.66037168173,0.9041998273689369,48,2,0,Mid-Market,0
MCH-10524,96109.50232349287,0.981578051872458,58,3,0,SMB,0
MCH-10525,36620.77855698868,0.43781454418689775,58,1,0,Mid-Market,0
MCH-10526,31791.74681636745,1.102859324170613,15,1,0,SMB,0
MCH-10527,20969.44460750306,0.48959193418027513,55,1,0,Mid-Market,0
MCH-10528,7901.3481922418105,0.8785160537742458,17,5,0,SMB,0
MCH-10529,105021.30700016551,0.7219206074341487,26,2,3,Mid-Market,0
MCH-10530,88805.87196249615,0.9999707452328844,20,3,0,SMB,0
MCH-10531,413622.27989090414,0.5467579690755278,25,0,1,SMB,0
MCH-10532,289743.6700372167,1.16080774217065,13,1,0,SMB,0
MCH-10533,45532.5796320697,1.2745126906213176,33,3,0,Mid-Market,0
MCH-10534,78264.15451031303,0.5796898947174722,25,2,0,SMB,0
MCH-10535,149808.5841437218,0.5147443960870705,8,1,2,SMB,0
MCH-10536,99738.60073546229,0.5600670310660951,5,1,1,SMB,0
MCH-10537,19207.622229057328,1.3648403180883522,6,1,1,SMB,0
MCH-10538,34941.34136999323,0.9810081879319918,23,1,1,Mid-Market,0
MCH-10539,11914.817215654431,0.9139870956082529,52,1,2,Enterprise,0
MCH-10540,159011.18932208544,0.5173830010125897,30,2,0,Mid-Market,0
MCH-10541,51592.385129430906,1.1145116074326582,14,2,0,Mid-Market,0
MCH-10542,17980.186270924183,1.3547995510845992,54,0,0,SMB,0
MCH-10543,60691.47695866251,1.3110044562557983,23,1,0,SMB,0
MCH-10544,53133.521737153584,1.0886601798788815,11,1,1,SMB,0
MCH-10545,27171.023114855303,0.48280658831684103,31,4,0,Enterprise,0
MCH-10546,11026.956069923464,0.5236367298936143,6,1,1,Mid-Market,1
MCH-10547,60672.06417595511,0.45423988582080715,11,1,0,SMB,0
MCH-10548,41730.521209301885,0.6832271381417163,13,0,1,SMB,0
MCH-10549,78990.35404802575,0.5492276138764156,12,0,0,SMB,0
MCH-10550,41715.49302117575,0.6860528442776773,54,1,0,SMB,0
MCH-10551,100588.5055654242,0.8235638612908579,2,4,0,Mid-Market,0
MCH-10552,45137.70595107438,1.4372810624782493,53,1,0,SMB,0
MCH-10553,46155.72904900736,1.0714136657598612,35,1,0,Mid-Market,0
MCH-10554,109637.93216148858,1.3184711642512585,55,1,1,Enterprise,0
MCH-10555,30832.36569940585,1.1813866507835655,36,1,0,Mid-Market,0
MCH-10556,12194.397769514948,0.523753443579295,17,1,0,Enterprise,1
MCH-10557,6460.2510716047345,1.2095124470113439,28,0,0,SMB,0
MCH-10558,75352.87263312929,0.7026087697150369,28,1,0,Enterprise,0
MCH-10559,53419.94835303398,1.103018631694177,22,1,1,SMB,0
MCH-10560,65883.26738989382,0.7750581710072875,38,3,0,Mid-Market,0
MCH-10561,16974.074674672174,1.4974394895911254,7,5,0,SMB,0
MCH-10562,12330.627561413934,0.6899066274464556,15,7,1,SMB,0
MCH-10563,5732.573813283439,0.7070435178516967,32,5,0,SMB,0
MCH-10564,26584.363075753463,1.4237394811186381,11,0,0,SMB,0
MCH-10565,49569.86878324723,0.42710884509995495,24,3,0,Enterprise,1
MCH-10566,29899.093378057536,1.1663578866605167,3,4,0,Mid-Market,0
MCH-10567,33765.97814142156,1.197859029809466,30,1,1,SMB,0
MCH-10568,122253.07614907208,1.3200164351514394,6,1,0,SMB,0
MCH-10569,26405.130721255588,1.471883241702323,58,4,1,Mid-Market,0
MCH-10570,41076.25140361606,1.4731621110723179,2,1,0,SMB,0
MCH-10571,81543.58688598509,0.4718044333231103,14,0,0,Mid-Market,0
MCH-10572,30254.006564958985,1.3040232550281927,41,1,0,SMB,0
MCH-10573,53654.52376765427,1.1109409270231194,18,2,1,Mid-Market,0
MCH-10574,104157.03218421534,1.1120763478104005,51,0,2,Enterprise,0
MCH-10575,154309.52076873338,0.5411849192761643,44,3,0,SMB,0
MCH-10576,12954.093965741798,1.1152058830902187,31,2,0,SMB,0
MCH-10577,135583.13815210393,1.4807308386613727,13,5,0,Enterprise,0
MCH-10578,38875.13904977653,1.4030004264933917,26,3,0,Enterprise,0
MCH-10579,19936.772717569787,0.8830437268853357,44,3,0,Enterprise,0
MCH-10580,35729.34836853488,0.4439427706147038,12,1,1,SMB,0
MCH-10581,200682.65487902958,0.7985228390002254,18,2,0,SMB,0
MCH-10582,38924.56463336799,1.3090293427606108,9,4,0,SMB,0
MCH-10583,24930.80160502499,1.1716490116116827,49,2,0,SMB,1
MCH-10584,55174.31369788298,0.9052780211533521,21,1,1,Mid-Market,0
MCH-10585,18731.42338578015,0.46061168867471425,48,2,0,SMB,0
MCH-10586,8944.765248811753,0.8695842006056329,49,5,2,Mid-Market,1
MCH-10587,11898.760985620793,0.9159274336896719,53,3,1,Enterprise,0
MCH-10588,11850.921203350357,1.4214110861835496,56,1,0,Enterprise,0
MCH-10589,13237.995077833648,1.1051947139403755,40,4,0,SMB,0
MCH-10590,12473.003303375826,0.7428182083201138,43,0,0,SMB,0
MCH-10591,56204.202553790325,0.9778500908957936,24,2,0,Mid-Market,0
MCH-10592,15037.317851724081,0.47266083860437613,34,2,1,SMB,0
MCH-10593,26206.96578974026,1.4698250592147106,8,2,1,Mid-Market,0
MCH-10594,118548.70625641789,0.7960658921237986,44,5,1,Mid-Market,0
MCH-10595,37119.05708232969,0.9256540904044495,53,1,1,SMB,0
MCH-10596,60064.454182619025,0.7908123716606149,33,1,0,SMB,0
MCH-10597,14456.425855660824,1.1507629031278204,23,1,0,SMB,0
MCH-10598,15677.549049754753,1.1284553741625523,13,1,1,Mid-Market,0
MCH-10599,7086.360635878265,1.1868545415820493,54,2,0,SMB,0
MCH-10600,14252.367203279044,0.694957552573113,53,3,0,Mid-Market,0
MCH-10601,21327.405931557274,0.7472353292804726,49,3,0,Enterprise,0
MCH-10602,14740.590874155398,0.5377763542058288,14,2,1,SMB,1
MCH-10603,9644.29539301838,1.121060969030724,14,1,1,Enterprise,0
MCH-10604,11427.810674667628,0.4437768400692178,16,1,0,Mid-Market,0
MCH-10605,35881.46716826895,1.057450569075805,49,4,4,Mid-Market,0
MCH-10606,16554.610317254832,1.3566654733367973,38,2,0,SMB,0
MCH-10607,27649.055775545927,1.379915363118597,58,1,2,SMB,0
MCH-10608,40000.25923571652,0.8939415364069578,39,1,0,SMB,0
MCH-10609,63622.87170062711,0.9052340570343812,26,5,1,SMB,0
MCH-10610,7005.286505000771,0.48466610130881915,26,1,0,SMB,0
MCH-10611,85324.71219130598,1.1378415279873395,1,2,0,Mid-Market,0
MCH-10612,54429.68451836482,1.3033853624101301,32,4,1,SMB,0
MCH-10613,9264.771518816713,0.6691205600651844,57,2,0,Enterprise,0
MCH-10614,108406.73492440453,0.8634309697967012,15,2,0,SMB,0
MCH-10615,131834.6773189464,1.3227232704417975,52,1,1,SMB,0
MCH-10616,8151.14137800817,1.364832514428517,21,1,1,SMB,0
MCH-10617,21208.84215643254,0.6674979782906485,18,1,0,Enterprise,0
MCH-10618,87046.75916133213,1.0056276979955008,30,2,1,SMB,0
MCH-10619,73967.86201071541,0.6117424656994098,58,2,0,SMB,0
MCH-10620,15198.981603090024,0.5120666405535123,13,0,0,Enterprise,0
MCH-10621,16744.95155907666,1.4022325515311533,24,3,1,SMB,0
MCH-10622,28139.255501218486,1.3025582546553203,30,3,0,Mid-Market,0
MCH-10623,38133.12823343072,1.2360383919834914,2,1,1,SMB,0
MCH-10624,53150.0917029276,0.4536429506944545,19,3,0,SMB,0
MCH-10625,28015.628150017557,1.3281016719812833,47,4,0,SMB,0
MCH-10626,36044.55546104588,0.8818484834959222,44,4,1,Enterprise,0
MCH-10627,73811.44701949212,0.7766346356254457,47,2,1,Enterprise,0
MCH-10628,6868.647616073923,1.0011239971279142,25,1,0,SMB,0
MCH-10629,19546.83109411986,0.5004885669959115,50,0,1,SMB,0
MCH-10630,67474.5937478013,1.232311204287639,14,3,0,SMB,0
MCH-10631,117788.33771653067,1.0406785845771256,6,2,1,SMB,0
MCH-10632,40838.955610420046,0.6052491065604844,12,0,0,SMB,0
MCH-10633,42976.47511765345,0.6070554197459502,20,5,0,SMB,1
MCH-10634,10668.06692703317,0.6026735167299417,23,4,0,SMB,0
MCH-10635,34657.162304177546,0.46270262630712744,30,1,0,SMB,0
MCH-10636,43030.339952764494,1.0465782943088533,30,4,1,Mid-Market,0
MCH-10637,18884.640163032665,1.3243829953473591,38,3,0,Mid-Market,0
MCH-10638,20683.73059392719,0.4192480353861275,58,4,0,SMB,0
MCH-10639,28683.249240123598,0.4539051094684009,30,3,0,Mid-Market,0
MCH-10640,6013.768037515726,1.0300473043556404,41,1,0,SMB,0
MCH-10641,24436.238062806788,1.3014452539246577,30,3,0,SMB,0
MCH-10642,16877.84678118149,0.759412779625497,57,2,0,Mid-Market,0
MCH-10643,24837.461511599133,0.7845758386884945,58,2,0,Mid-Market,0
MCH-10644,11378.155164239062,1.0559811472464538,36,2,0,SMB,0
MCH-10645,115603.99499715124,0.7016341780365618,49,1,1,SMB,0
MCH-10646,50019.94069397799,0.42926920268545254,34,5,4,Enterprise,0
MCH-10647,61831.647894651585,1.2087513699117558,16,4,0,Mid-Market,1
MCH-10648,82835.45161888956,1.0882149042355986,24,1,0,Mid-Market,0
MCH-10649,39501.821092444254,1.0388315989612251,14,3,1,Mid-Market,0
MCH-10650,9546.604725872792,1.2158525418910056,26,3,0,SMB,0
MCH-10651,43512.918164741124,1.1427539213182414,8,4,1,SMB,0
MCH-10652,49196.15289356868,0.6264701869961533,14,1,0,Enterprise,0
MCH-10653,73410.83244042046,0.7877291516376863,31,1,0,SMB,0
MCH-10654,33251.73246914911,0.5387211558464875,2,2,2,SMB,0
MCH-10655,11824.233336465612,0.5428427147596692,48,1,1,Mid-Market,0
MCH-10656,21688.109013085195,1.1438153209921933,4,1,1,SMB,0
MCH-10657,27555.74127373117,1.344460117680748,1,0,1,SMB,0
MCH-10658,56911.230581093085,1.4590058422472532,55,2,0,SMB,0
MCH-10659,47289.08606007098,1.091181829304389,20,2,1,SMB,0
MCH-10660,27010.337982590307,0.6025114556970527,59,1,0,Mid-Market,0
MCH-10661,220309.7886084906,0.5162153799938238,14,1,1,SMB,0
MCH-10662,51541.650423360465,1.2941360686904337,40,3,0,SMB,0
MCH-10663,18539.726437839996,1.0366321239959992,25,2,1,SMB,0
MCH-10664,10367.150231244343,1.080113523115092,25,1,1,SMB,0
MCH-10665,13294.414629491293,1.2596082976301801,3,1,0,SMB,0
MCH-10666,19115.342469757048,1.173604950505697,5,1,0,SMB,0
MCH-10667,13758.243747714701,1.3179040781417064,38,2,0,Mid-Market,0
MCH-10668,15324.58727272902,0.46183529600586637,54,4,0,Mid-Market,0
MCH-10669,21780.292410772327,1.2222727004211555,26,1,2,SMB,0
MCH-10670,14520.12168314435,1.3359380330543051,40,0,1,SMB,0
MCH-10671,118537.57246779576,0.7147485467041459,38,1,0,SMB,0
MCH-10672,9181.785629600008,1.104492001392578,38,2,0,SMB,0
MCH-10673,42170.617505635135,0.7455782702206694,4,0,0,SMB,0
MCH-10674,31415.277824465116,1.4537681731306997,7,3,1,SMB,1
MCH-10675,206932.108300796,0.43676592967905414,30,1,0,SMB,0
MCH-10676,10941.367284870244,1.0377721282162506,30,1,0,Enterprise,0
MCH-10677,30362.89968712152,0.5831539017544667,56,7,0,Mid-Market,0
MCH-10678,179452.98320633575,1.1834422256948747,19,1,0,Mid-Market,0
MCH-10679,105312.20309840774,0.5934793117605284,39,1,1,SMB,0
MCH-10680,89933.15170180898,0.6589215880881933,35,0,0,SMB,0
MCH-10681,19913.754176675233,0.943807892150334,40,5,0,SMB,0
MCH-10682,14369.976639324377,1.406318444996566,33,1,1,Enterprise,0
MCH-10683,60227.97993408918,0.632885809362768,33,2,1,SMB,0
MCH-10684,137519.25474799777,0.5586640232299139,14,0,0,SMB,0
MCH-10685,45682.52109523711,1.2348745150394338,38,2,1,SMB,0
MCH-10686,47386.37807292933,0.9506814855673241,10,2,0,Mid-Market,0
MCH-10687,21423.751540532543,1.4029636236199488,57,4,0,SMB,0
MCH-10688,78373.68792060443,0.5612760128758265,28,2,1,SMB,0
MCH-10689,15353.899107303541,1.1105206823253433,14,2,1,Enterprise,0
MCH-10690,24554.39065596163,0.6561670607669966,36,2,0,SMB,0
MCH-10691,32707.227503491526,0.5724364715168033,38,0,0,SMB,0
MCH-10692,40424.24813223493,1.1517723566729976,16,5,0,SMB,0
MCH-10693,18880.62917848029,1.0530530818996067,21,1,0,Mid-Market,0
MCH-10694,11099.163607206772,1.2303102041985645,28,6,0,SMB,0
MCH-10695,52159.98287146782,0.7404088340908006,33,3,0,SMB,0
MCH-10696,22028.16842182709,0.8927688220204091,6,3,1,Mid-Market,0
MCH-10697,48522.65341462218,0.8460188439634604,41,2,0,SMB,0
MCH-10698,13383.23763853399,1.4824984103631658,15,1,0,Enterprise,0
MCH-10699,37806.06890142638,0.7214738524133267,44,5,0,Mid-Market,0
MCH-10700,43027.36240645389,0.7242989621814436,3,0,0,SMB,0
MCH-10701,7660.732572856066,0.7900030297114682,43,2,0,SMB,0
MCH-10702,25519.18006902116,1.0210534894193537,47,3,1,Mid-Market,0
MCH-10703,12217.46634159658,0.6775550186901198,35,1,1,Mid-Market,0
MCH-10704,8273.612938626244,1.4068189344172013,14,2,1,Mid-Market,0
MCH-10705,235060.06556976622,0.6922541213528899,2,1,0,SMB,0
MCH-10706,24456.50112597101,1.3853973047162143,29,2,1,Enterprise,0
MCH-10707,88003.53068849492,0.5138225700112431,4,1,0,SMB,0
MCH-10708,19694.441714670073,1.1222189726396177,26,1,0,SMB,0
MCH-10709,62207.06755101758,1.397684070282068,51,4,1,Enterprise,0
MCH-10710,76403.31114141044,0.5856243822380525,12,3,2,Mid-Market,1
MCH-10711,50272.329708456986,1.4651596561091806,2,3,0,SMB,0
MCH-10712,36892.832202263584,0.898171696457063,17,1,2,Enterprise,0
MCH-10713,31537.89067526889,1.4402866192851271,35,1,1,SMB,0
MCH-10714,26452.16508519874,1.1445020479930519,10,3,1,SMB,0
